userID,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
18491,A010401,A010302,A010402,A010608,A011004,A010404,A020302,A010602,A010403,A010601
18492,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A020302,A010101,A010902
18493,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010902,A010101,A010613
18494,A010302,A010404,A010401,A010608,A010402,A010710,A010403,A010601,A010607,A010501
18495,C030401,C030901,C150101,C150405,C080201,C070101,C030404,C150302,C150301,C010110
18496,C150405,C150101,C150401,C150302,C150403,C030401,C170701,C150301,C070101,C030901
18497,B370906,B370904,B560302,B740101,B900301,B670206,B140103,B370905,B100305,B200801
18498,B740101,B430101,B100305,B140103,B200801,B100504,B380404,B890103,B140101,B140102
18499,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A020302,A010902,A010101
18500,B740101,B200801,B210802,B140203,B140103,B100305,B430101,B140101,B560302,B100504
18501,C030401,C030901,C150101,C070101,C150405,C010206,C150301,C080201,C150302,C030204
18502,B200801,B140103,B210802,B100501,B790310,B740302,B100305,B740101,B430101,B140101
18503,C150101,C150405,C030401,C070101,C030901,C150301,C150401,C150302,C010206,C150103
18504,A011004,A010902,A010603,A011003,A010604,A010103,A010623,A010626,A010608,A010302
18505,C150101,C150405,C030401,C150401,C150302,C030901,C120601,C070101,C150103,C120101
18506,C030401,C030901,C030404,C010206,C080201,C070101,C010104,C010110,C150101,C030104
18507,D040109,D040108,D040106,D040210,D040107,D040204,D010401,D040213,D010301,D050103
18508,D040108,D040109,D040106,D010301,D010106,D040210,D010401,D040204,D040107,D040215
18509,C030401,C150405,C150101,C030901,C070101,C150401,C150302,C150301,C170206,C080201
18510,C110401,C150103,C150401,C110204,C110203,C110202,C070401,C150405,C130301,C110301
18511,C030401,C030901,C080201,C150405,C150101,C030404,C070101,C170206,C150301,C150302
18512,C150101,C070101,C120601,C120201,C150103,C120101,C150405,C030401,C010110,C030901
18513,C030401,C030901,C150101,C070101,C150405,C030404,C150302,C150301,C170206,C170701
18514,C030401,C150405,C150101,C030901,C070101,C150302,C150401,C080201,C150301,C070202
18515,B430101,B140103,B100305,B380303,B200801,B100504,B380404,B050101,B740101,B051005
18516,B740101,B100305,B210802,B150402,B140601,B140103,B170701,B200801,B430101,B140101
18517,C130201,C130403,B140103,C030401,C150405,C070203,C030901,C070101,B740101,B210802
18518,C030401,C150101,C030901,C070101,C150405,C170206,C150103,C030404,C070202,C080201
18519,C150101,C150302,C150301,C150103,C150405,C170206,C030401,C170701,C070101,C030901
18520,B740101,B430101,B210802,B140103,B100305,B110203,B140101,B200801,B521301,B051005
18521,B740101,B140103,B100305,B430101,B200801,B100504,B890103,B140101,B110203,B140102
18522,B200801,B210802,B050101,B051005,B521301,B480301,B910201,B130501,B050102,B520604
18523,C030401,C030901,C150405,C150101,C150301,C070101,C080201,C010206,C150302,C030204
18524,A010404,A010302,A010401,A010402,A010608,A010902,A010601,A011004,A010710,A010603
18525,C030401,C030901,C080201,C150405,C150101,C030404,C070101,C170206,C150301,C010110
18526,A010302,A010401,A020302,A010602,A011004,A010613,A010601,A010402,A010603,A040224
18527,C150405,C150401,C150101,C070101,C170206,C120601,C170701,C070103,C120101,C070202
18528,A010401,A010302,A010402,A010404,A011004,A010608,A020302,A010613,A010403,A010602
18529,C030401,C150101,C150405,C030901,C070101,C150301,C150401,C150302,C010206,C080201
18530,C150103,C150401,C010110,C070202,C150405,C150101,C120201,C110204,C110401,C070101
18531,B100504,B210802,B100502,B100104,B100802,B050502,B080601,A020302,B740603,A020303
18532,A010404,A010402,A010401,A010608,A010302,A010101,A011004,A010403,A010501,A010201
18533,A010404,A010402,A010302,A010401,A010403,A010101,A010608,A010710,A011004,A010501
18534,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
18535,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
18536,B140103,B430101,B100305,B140101,B740101,B140102,B380404,B050101,B200801,B670402
18537,C150405,C030401,C150101,C150301,C030901,C150302,C070101,C150401,C080201,C170206
18538,B430101,B100305,B480301,B050101,B100301,B470104,B740101,B140103,B720206,B380404
18539,B140103,B140101,B140102,B740101,B100305,B200801,B140201,B140203,B140202,B100504
18540,B740101,B100305,B430101,B160201,B100504,B480301,B110203,B140103,B160101,B470104
18541,B430101,B740101,B210802,B521301,B010106,B910201,B910204,B740302,B380403,B100305
18542,A010401,A010402,A010608,A010101,A010404,A010302,A020302,A010613,A010403,A011004
18543,B380303,B380404,B051005,B480401,B050117,B521301,B380203,B380403,B380402,B550101
18544,A010302,A020302,A010608,A040222,A040224,A020303,A010404,A010401,A010402,A040220
18545,A010401,A010302,A011004,A010404,A010402,A010608,A020302,A010602,A010403,A010601
18546,A010404,A010402,A010302,A010401,A010608,A010403,A010501,A010201,A011004,A010902
18547,C030401,C150101,C150405,C030901,C150401,C070101,C150302,C080201,C150103,C170206
18548,C030401,C150101,C070101,C030901,C150405,C030404,C010206,C010104,C150401,C170206
18549,B100305,B740101,B200801,B100504,B110203,B140103,B430101,B150104,B051002,B210802
18550,B140103,B740101,B100305,B430101,B200801,B100504,B140101,B140102,B140202,B890103
18551,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140102,B140202,B890103
18552,C030401,C150405,C150101,C030901,C070101,C150302,C150401,C080201,C150301,C150103
18553,B210802,B140101,B140103,B670402,B740101,B140203,B100502,B100305,B430101,B160201
18554,A010302,A010401,A010404,A010403,A010402,A020302,A010608,A020303,A010501,A040302
18555,A010401,A020302,A010402,A010302,A010404,A011004,A010403,A010608,A010644,A010613
18556,A010302,A010403,A020302,A010201,A010402,A010404,A010401,A010635,C040516,C170206
18557,B140103,B100305,B200801,B140101,B210802,B740101,B430101,B140102,B130501,B810301
18558,B900102,B900103,B200801,B740101,B140103,B140101,B430101,B140102,B110203,B210802
18559,B430101,B100305,B210802,B200801,B140103,B380303,B050101,B740101,B051005,B521301
18560,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C010206,C150401
18561,B200801,B670402,B140203,B740502,B670201,B650204,B130501,B150204,B261004,B140103
18562,C030401,C030901,C150101,C120601,C070101,C120101,C150405,C120201,C080201,C030104
18563,B740101,B100305,B160201,B670402,B160101,B110203,B140103,B150102,B430101,B200801
18564,B740101,B430101,B100305,B100504,B140103,B200801,B380404,B140101,B140102,B670402
18565,C030401,C030901,C030404,C030104,C170206,C170701,C150101,C070101,C030601,C030310
18566,C150405,C150101,C030401,C150301,C030901,C070101,C150401,C150302,C010206,C150103
18567,B210802,B430101,B100504,B670402,B140103,B100305,B740101,B200801,B900103,B140101
18568,C150405,C150101,C030401,C030901,C070101,C150401,C150302,C150301,C170206,C150103
18569,C030401,C150101,C150405,C030901,C070101,C150301,C150401,C150302,C010206,C080201
18570,A010302,A010401,A011004,A010613,A010601,A010402,A010404,A010608,A010403,A010612
18571,A060114,A010101,A040223,A010608,A010401,A010302,A010402,A040503,A010404,A011004
18572,C150101,C030401,C150405,C070101,C030901,C150401,C080201,C150301,C170206,C150103
18573,C150405,C150101,C150301,C070101,C030401,C150302,C150401,C030901,C150103,C010206
18574,B180705,B180707,B160301,B200801,B100305,B740101,B140103,B210802,B430101,B100504
18575,B100504,B200801,B100301,B900102,B900204,B900203,B150203,B100401,B150703,B190103
18576,B140101,B140102,B100504,B140103,B140203,B100502,B140201,B380303,B740101,B430101
18577,B740101,B100305,B210802,B480401,B140103,B430101,B050117,B010102,B200801,B160101
18578,C030401,C030901,C150101,C030404,C010206,C010110,C010104,C070101,C170206,C170701
18579,C070101,C150103,C010110,C150302,C010104,C010206,C150405,C030401,C150101,C030901
18580,D040204,D040107,D040213,D040101,D040108,D040210,D040106,D040109,D040215,D010401
18581,A010404,A010301,A040224,A010302,A010608,A010402,A020701,A010401,A010101,A010403
18582,A010302,A011004,A010401,A010608,A010404,A010402,A020302,A010101,A010902,A010602
18583,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B140102,B110203,B140203
18584,B140103,B740101,B210802,B140101,B200801,B430101,B100305,B100504,B140102,B380404
18585,B140103,B140101,B140201,B670402,B140301,B521301,B150402,B140302,B140102,B740101
18586,B140103,B740101,B430101,B200801,B140101,B100504,B100305,B140102,B110203,B140202
18587,B130803,B531201,B111101,B650505,B530902,B920509,B520903,B530903,B640404,B520902
18588,C150101,C070101,C030901,C150405,C030401,C150302,C150301,C150401,C150103,C080201
18589,C030401,C150101,C150405,C030901,C070101,C150301,C150302,C150401,C010206,C080201
18590,B430101,B380404,B210802,B380303,B100504,B740101,B890103,B140103,B100305,B480301
18591,C030401,C150405,C150101,C030901,C070101,C150301,C010206,C150401,C150302,C150103
18592,A010401,A010402,A010302,A010404,A010608,A011004,A010403,A010101,A020302,A010501
18593,C030401,C030901,C150101,C080201,C150405,C170206,C030404,C150301,C070101,C150302
18594,C030401,C030901,C170206,A020302,C030310,A010401,C010206,C070101,C070203,A010302
18595,C030401,C030901,C150405,C150101,C080201,C070101,C150301,C150302,C030404,C170206
18596,A010302,A010608,A010401,A010404,A011004,A010402,A010101,A010403,A020302,A010902
18597,B140103,B740101,B210802,B140201,B140301,B140302,B100305,B140101,B140102,B430101
18598,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A020302,A010902
18599,A011003,A010613,A010630,C120201,A010401,A010302,A011004,A010402,A010608,A010602
18600,C030401,C030901,C150405,C150101,C070101,C080201,C150301,C150302,C170206,C150401
18601,A010401,A010613,A040224,A010630,A090101,A040302,A010302,A090603,A010402,A010404
18602,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
18603,C070401,D020303,D040109,D040108,D040106,D040107,D040210,D040204,D040215,D010401
18604,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
18605,B740101,B140103,B430101,B200801,B100305,B100504,B140101,B140102,B380404,B140202
18606,C030401,C030901,C150101,C150405,C070101,C010206,C150301,C150302,C150401,C080201
18607,B740101,B140103,B100305,B430101,B100504,B670402,B160201,B200801,B140101,B210802
18608,A020302,A011004,A010401,A010302,A011001,A040224,A010602,A010402,A010608,A010404
18609,B200801,B100305,B160101,B160402,B470106,B051404,B630402,B110206,B740101,B140103
18610,A010404,A010302,A010403,A010402,A010201,A010401,A020302,A010608,A011004,A010101
18611,A010401,A010402,A010302,A010404,A010608,A011004,A010101,A010403,A020302,A010501
18612,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010101,A020302,A010602
18613,A010401,A010302,A010404,A010402,A010608,A011004,A010101,A010403,A010902,A010601
18614,C030401,C150101,C030901,C150405,C070101,C150301,C010206,C150401,C150302,C080201
18615,C030401,C150101,C030901,C150405,C070101,C150301,C010206,C150401,C150302,C080201
18616,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
18617,D040210,D040204,D040108,D040215,D040109,D040106,D040213,D040107,D010106,D010401
18618,B740101,B140103,B430101,B100305,B140101,B200801,B100504,B140102,B140202,B110203
18619,C030401,C150405,C150101,C030901,C070101,C150301,C150401,C150302,C010206,C080201
18620,C150302,C170206,C150403,C150405,C030103,C150101,C030401,C150401,C030204,C150301
18621,C030401,C150101,C070101,C150405,C150302,C150301,C030901,C080201,C170206,C170701
18622,D010301,D010401,D060108,D080201,D060101,D040109,D080401,D040108,D040106,D010106
18623,B150601,B150102,B160202,B150501,B560302,B260902,B140101,B140103,B140102,B160201
18624,D040210,D040204,D040108,D040109,D040106,D040215,D040213,D040107,D010401,D010301
18625,C030401,C150405,C030901,C150101,C150301,C150302,C080201,C070101,C150401,C010206
18626,C030401,C070101,C150405,C030901,C080201,C150101,C150301,C010206,C170206,C170701
18627,A020302,A010401,A010644,A040224,A010402,A010302,A010404,A040222,A060166,A060114
18628,A010404,A010402,A010302,A010401,A010101,A010608,A010201,A010613,A010403,A011004
18629,B430101,B200801,B100504,B210802,B140102,B100301,B140103,B110203,B740101,B100305
18630,B740101,B100305,B200801,B140101,B160201,B140103,B160101,B150402,B150401,B430101
18631,C030401,C150405,C030901,C150101,C070101,C150302,C170206,C150301,C080201,C150401
18632,D040108,D040109,D040210,D040106,D040204,D010401,D040213,D040107,D040215,D010301
18633,A010401,A010302,A010402,A010404,A010608,A011004,A010403,A010902,A010501,A010613
18634,C150405,C150101,C070101,C030401,C150301,C150401,C030901,C150302,C150103,C010206
18635,C070101,C030901,C030401,C150301,C150405,C150101,C070202,C170206,C010104,C070203
18636,B140103,B740101,B200801,B140101,B430101,B100305,B100504,B140102,B110203,B140202
18637,A010302,A010401,A010402,A010403,A010404,A010101,A010608,A010902,A011004,A010601
18638,A020302,A010401,A010606,A020306,A010803,A020605,A020109,A010402,A010302,A010404
18639,C030401,C150405,C150101,C030901,C150301,C080201,C070101,C150302,C150401,C010206
18640,B740101,B140103,B200801,B100305,B430101,B100504,B140102,B140101,B890103,B110203
18641,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C010206,C150302,C150401
18642,C150101,C150405,C030401,C030901,C070101,C150401,C150103,C150302,C010110,C150301
18643,C030401,C150101,C150405,C030901,C080201,C150401,C070101,C150301,C170206,C030404
18644,A010401,A010404,A010302,A010402,A010608,A011004,A010101,A010403,A010501,A010902
18645,C150405,C150101,C150103,C070101,C110301,C030401,C150401,C170701,C030901,C110401
18646,A010613,A010602,A010603,A040224,A010644,A020303,A010624,A010302,A010401,A010601
18647,D010301,D010401,D040106,D010106,D020202,D040109,D040108,D040107,C080304,D040210
18648,B740101,B140103,B100305,B200801,B430101,B100504,B140101,B140102,B140202,B890103
18649,B380303,B050101,B051005,B430101,B210802,B010106,B480401,B010102,B050117,B380203
18650,C030401,C030901,C070101,C150101,C150405,C150401,C150103,C150301,C010110,C170206
18651,B160201,B520503,B150501,B430402,B071002,B140103,B740101,B160101,B100305,B140101
18652,B140103,B740101,B100305,B140101,B200801,B430101,B140102,B100504,B140202,B140203
18653,B740101,B140103,B100305,B200801,B100504,B430101,B140102,B140101,B380404,B890103
18654,B480301,B470104,B670402,B051005,B160101,B090402,B470302,B560301,B740101,B100305
18655,C150405,C150101,C070101,C030401,C150302,C080201,C030901,C170206,C150301,C170701
18656,A010401,A010302,A010402,A010404,A011004,A020302,A010608,C030401,A010403,C030901
18657,C030401,C030901,C070101,C150101,C080201,C150405,C150302,C030404,C150301,C170206
18658,B380404,B480301,B740101,B100305,B100501,B430101,B140103,B150102,B200801,B100504
18659,A010401,A010402,A010302,A010403,A010404,A020302,A010608,A010644,A011004,A010101
18660,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A020302,A010902
18661,B740101,B140103,B200801,B430101,B100305,B890103,B380404,B100504,B470104,B480301
18662,C030401,C150101,C150405,C030901,C150401,C070101,C150301,C030404,C170701,C150302
18663,C150405,C150101,C030401,C150302,C150301,C080201,C030901,C070101,C150401,C170701
18664,A010302,A020302,A010403,A010201,A040222,A010402,A010401,A020303,A010404,A080106
18665,B150601,B150203,B560302,B150401,B150501,B740502,B150404,B100501,B140101,B140103
18666,C030401,C150101,C030901,C150405,C070101,C150301,C010206,C150401,C150302,C080201
18667,A010608,A011004,A020302,A040224,A010201,A010302,A010404,A010402,A010401,A090201
18668,D040106,D040109,D040108,D040107,D040210,D040204,D040215,D010401,D020202,D040213
18669,B140103,B740101,B100305,B140101,B430101,B140102,B200801,B100504,B140202,B140203
18670,B160201,B200801,A011004,B111001,B140103,B100305,B740101,B210802,B430101,B140101
18671,B140103,B740101,B200801,B140101,B430101,B100305,B100504,B140102,B110203,B140202
18672,C030401,C030901,C150405,C150101,C080201,C070101,C150302,C170206,C150401,C150301
18673,A010404,A010402,A010302,A010401,A010608,A010403,A010101,A010501,A010201,A011004
18674,C150405,C150101,C030401,C030901,C150401,C150302,C150301,C070101,C150103,C170206
18675,C030401,C150101,C030901,C150405,C070101,C150301,C010206,C150401,C150302,C080201
18676,B140103,B740101,B140101,B140102,B430101,B200801,B100305,B380303,B740102,B140301
18677,C150405,C150101,C030401,C150103,C150301,C070101,C150401,C030901,C070202,C170206
18678,A010404,A010402,A010401,A010403,A010101,A010302,A011004,A010608,A040224,A010501
18679,B430101,B050101,B380404,B380303,B110203,B010106,B910201,B100301,B140103,B890104
18680,A010401,A010403,A010404,A010608,A010619,A010710,C010101,C030107,C060406,C130101
18681,D040109,D040108,D040106,D040210,D010401,D040107,D040204,D040213,D010301,D040215
18682,A040302,A020701,A040601,A090101,A060114,A020102,A010402,A010401,A050501,A020302
18683,C030401,C150101,C150405,C030901,C080201,C030404,C070101,C170206,C170701,C150103
18684,D040109,D040108,D040210,D040106,D040204,D040107,D040215,D040213,D010401,D010301
18685,B100502,B150102,B080203,B141102,B080504,B141106,B200801,B140103,B100504,B100305
18686,C030401,C030901,C030404,C080201,C070101,C150101,C030104,C150405,C150301,C030105
18687,B740101,B140103,B100305,B200801,B430101,B100504,B140102,B140101,B890103,B380404
18688,C030401,C030901,C150405,C150101,C070101,C080201,C150301,C150302,C010206,C150401
18689,D010401,D010301,D040107,D040109,D040108,D040106,D040204,D010106,D050103,D040210
18690,A010630,A010608,A010302,A011004,A010401,A010501,A010607,A010403,A010602,A010101
18691,A010302,A010608,A010401,A011004,A010404,A010402,A010501,A010710,A020302,A010101
18692,B740101,B140103,B100305,B200801,B430101,B140101,B140102,B100504,B140202,B890103
18693,C150405,C150101,C030401,C030901,C150301,C070101,C150401,C150302,C010206,C080201
18694,B740101,B100305,B670402,B100401,B140103,B430101,B200801,B210802,B140101,B100504
18695,B200801,B210802,B100502,B380404,B521301,B670402,B100501,B150102,B050117,B100305
18696,C070101,C030901,C150405,C150301,C150401,C030401,C150101,C150302,C010206,C070202
18697,C030401,C030901,C030404,C080201,C030310,C030105,C150101,C170206,C150405,C030104
18698,A010402,A010404,A010403,A020302,A010401,A010302,A010608,A010644,A010101,A011004
18699,A010401,A010302,A010403,A010402,A020302,A010501,A010404,A010613,A010608,C070102
18700,B100305,B740101,B050101,B051005,B480401,B380403,B140206,B140103,B430101,B380404
18701,C150405,C030401,C150401,C150301,C150101,C080201,C070101,C030901,C070202,C150302
18702,A040502,A040902,A090102,A090101,A040302,A010402,A010644,A040601,A010501,A010302
18703,C030401,C030901,C150405,C150101,C080201,C070101,C150301,C170206,C150401,C150302
18704,B740101,B210802,B050101,B010102,B380203,B900103,B100501,B910103,B570205,B460308
18705,C030401,C150101,C150405,C030901,C150302,C150401,C150301,C070101,C170206,C030404
18706,C030401,C150101,C150405,C030901,C070101,C150301,C150401,C150302,C010206,C080201
18707,B740101,B140103,B200801,B430101,B100504,B100305,B140101,B110203,B051005,B380404
18708,C070102,D060106,B380404,C170701,D020503,C110101,A010401,A010403,A010404,A010608
18709,B740101,B140103,B100305,B140102,B210802,B380404,B890103,B430101,B100301,B380303
18710,C030401,C030901,C150101,C150405,C070101,C150301,C010206,C080201,C150302,C150401
18711,C030401,C150101,C030901,C150405,C070101,C080201,C150302,C150301,C170206,C030404
18712,A010401,A010302,A010402,A010404,A010403,A011004,A010608,A010101,A020302,A010501
18713,C120601,C120101,B370906,C120201,B370904,B200801,B900102,B160101,B080305,B900103
18714,B740101,B430101,B140103,B200801,B100504,B380404,B100305,B051005,B010102,B140101
18715,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A020302,A010501
18716,A010302,A011004,A010608,A010401,A010404,A010101,A010402,A010902,A010602,A010601
18717,B131001,B531202,B140103,B140101,B200801,B650204,B100305,B740101,B140102,B430101
18718,C030401,C150405,C150101,C030901,C070101,C150301,C010206,C150401,C150302,C080201
18719,D040108,D040109,D040106,D040107,D040204,D040213,D040210,D040215,D020404,D010401
18720,C030401,C030901,C150405,C150101,C070101,C080201,C150301,C150302,C170206,C030404
18721,C030401,C150101,C030901,C150405,C070101,C080201,C150401,C150302,C030404,C170206
18722,A060114,A040209,A060166,A040214,A040225,A040220,A040222,A020701,A040223,A090101
18723,D040109,D040108,D040106,D010401,D040107,D040210,D010301,D040204,D050103,D040213
18724,A010607,A010404,A010616,A010402,A010302,A010608,A010401,A010403,A011004,A010101
18725,C030401,C030901,C070101,C030404,C080201,C010104,C150405,C010110,C150101,C010206
18726,B430101,B100305,B050101,B210802,B100504,B051005,B740101,B140103,B200801,B670402
18727,D040109,D040108,D040210,D040204,D010401,D040106,D040104,D040107,D010301,D040213
18728,C030901,C030401,C150405,C150302,C150101,C010110,C010104,C070101,C170206,C150301
18729,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
18730,C030401,C030901,C150405,C080201,C150101,C070101,C030404,C150301,C170206,C010104
18731,B100305,B100504,B100502,B670402,B470104,A010612,B050503,B120902,B810301,A010403
18732,B140103,B740101,B430101,B200801,B140101,B100305,B140102,B100504,B110203,B140202
18733,B140103,B740101,B100305,B200801,B100504,B140101,B430101,B140102,B140202,B140203
18734,D040109,D040108,D040106,D010401,D040107,D040210,D010301,D040204,D010106,D040213
18735,C150405,C030901,C030401,C070101,C150302,C150301,C150101,C150401,C170206,C080201
18736,B140103,B740101,B100305,B200801,B430101,B140101,B100504,B140102,B140202,B110203
18737,B140103,B740101,B140101,B100504,B210802,B100502,B100305,B100301,B480301,B430101
18738,C030401,C150405,C030901,C070101,C080201,C150101,C150302,C150301,C150401,C170206
18739,B100305,B200801,B740101,B100504,B370906,B370905,B140103,B650204,B740402,B520603
18740,B740101,B140103,B100305,B430101,B200801,B100504,B140101,B140102,B380404,B890103
18741,A010402,A010401,A020302,A010404,A010302,A010403,A010608,A010644,A010501,A011004
18742,B140103,B740101,B100305,B200801,B140101,B430101,B140102,B100504,B140202,B140203
18743,C030401,C030901,C150101,C070101,C150405,C150302,C010206,C010104,C120601,C080201
18744,B900102,B740102,B370905,B900204,B180705,B640102,B900103,B370906,B200801,B140101
18745,A040224,A010613,A040222,A010607,A030101,A030103,A060167,A010302,A020302,A010401
18746,C030401,C150101,C030901,C150405,C070101,C150301,C150401,C010206,C150302,C080201
18747,B430101,B740101,B210802,B010102,B370906,B730401,B890104,B050501,B370904,B430503
18748,C030401,C150405,C030901,C150101,C070101,C080201,C150301,C150302,C150401,C170206
18749,C150405,C150101,C070101,C150301,C030401,C150401,C030901,C150302,C010206,C150103
18750,B200801,B100502,B520503,B150102,B100101,B560302,B470104,B670201,B740502,B140601
18751,B100305,B210802,B200801,B380303,B050101,B140103,B430101,B670402,B521301,B740101
18752,C170206,C120201,C120101,C070101,C030301,B051005,C030506,C010206,B100305,B160101
18753,A010401,A010302,A011004,A010402,A010404,A010608,A010902,A010403,A010101,A020302
18754,A011004,A010302,A010608,A010401,A010602,A010902,A010404,A010601,A010402,A010101
18755,C030401,C030901,C150101,C150405,C070101,C030404,C170206,C010206,C150301,C080201
18756,A010404,A010302,A010402,A010403,A010401,A011004,A010608,A010201,A010613,A020302
18757,B210802,B430101,B200801,B140103,B521301,B670402,B100502,B100305,B740101,B480401
18758,B140103,B740101,B210802,B200801,B430101,B100504,B100305,B050101,B051005,B890103
18759,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010602
18760,A010302,A011004,A010608,A010401,A010101,A010402,A010404,A010902,A010602,A020302
18761,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010902
18762,B370906,B370905,B370903,B670201,B370902,B900103,B080303,B370904,B900102,B200801
18763,B740101,B430101,B200801,B140103,B100305,B470104,B100504,B480301,B140101,B140102
18764,A010404,A010402,A010302,A010401,A010608,A010403,A010201,A010101,A010501,A011004
18765,D040109,D040108,D040106,D010401,D010301,D040210,D010106,D040107,D040204,D020202
18766,B140103,B140101,B740101,B140202,B140102,B200801,B140203,B100305,B140201,B430101
18767,B150402,B740102,B150401,B670402,B570302,A010629,A010654,B740101,B140103,B140101
18768,B140103,B740101,B100305,B200801,B140101,B100504,B140102,B430101,B140203,B140202
18769,B200801,B900103,B140103,B900102,B100402,B150501,B190902,B100305,B740101,B140101
18770,B380303,B050101,B010106,B050117,B910201,B910107,B050503,B521301,B200801,B910204
18771,C150405,C150101,C030401,C070101,C150302,C150301,C150401,C080201,C030901,C070202
18772,B140103,B100305,B740101,B140101,B210802,B050101,B521301,B051005,B100502,B480301
18773,B480301,B890103,B050117,B380203,B520503,B570205,B380204,B790104,B050101,B380404
18774,A020302,A040224,A010607,A011001,A040601,A040229,A010630,A040228,A040602,A010803
18775,B140103,B480301,B110203,B470104,B140202,B521301,B900103,B740101,B100305,B140101
18776,B380303,B050101,B100502,B210802,B100301,B890104,B380403,B160402,B100402,B050110
18777,C150405,C150302,C150301,C070101,C150101,C150306,C150403,C150401,C030401,C030901
18778,C030401,C150405,C030901,C150101,C150301,C080201,C070101,C150302,C150401,C010206
18779,C030901,C030401,C010206,C030310,C030404,C030208,C030105,C150101,C070203,C170206
18780,A010302,A010401,A010404,A011004,A010902,A010608,A010402,A010601,A010613,A010602
18781,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A020302
18782,B380404,B380303,B480401,B910201,B380406,B200801,B110203,B910107,B910204,B890104
18783,B430101,B100305,B210802,B200801,B140103,B380303,B740101,B670402,B890103,B521301
18784,A010401,A010302,A010402,A010404,A010608,A011004,A010101,A010403,A010902,A010501
18785,A010402,A010404,A010302,A010401,A010608,A010403,A010101,A010201,A020302,A010501
18786,A040229,A040217,A040224,A060114,A060167,A020103,A050501,A020302,A010401,A010302
18787,A010401,A010302,A010402,A010404,A011004,A010608,A010403,A010902,A010613,A010101
18788,B740101,B210802,B100502,B380303,B100501,B480401,B100101,B100305,B140302,B140103
18789,B740101,B140103,B100305,B200801,B140101,B100504,B140102,B430101,B670402,B210802
18790,C150405,C150101,C030401,C070101,C030901,C150301,C150401,C150302,C010206,C150103
18791,C030901,C030401,A010401,A010302,A010404,A010402,A011004,A010608,A010403,C170206
18792,C030401,C030901,C070101,C030404,C080201,C010110,C030104,C010104,C150101,C170701
18793,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C150302,C010206,C150401
18794,A010302,A010401,A010404,A011004,A010402,A010608,A010403,A010602,A010613,A010902
18795,C030401,C030901,C150405,C070101,C080201,C010104,C150101,C030404,C010110,C010206
18796,C030401,C150405,C150101,C030901,C150401,C070101,C150301,C080201,C170206,C150302
18797,C030401,C030901,C150405,C150101,C150301,C070101,C080201,C010206,C150302,C150401
18798,C030401,C150405,C150101,C150301,C150302,C030901,C150401,C070101,C080201,C010206
18799,D040109,D040108,D040106,D040210,D040107,D010401,D040204,D010301,D040213,D050103
18800,C030401,C030901,C150405,C150101,C080201,C150301,C070101,C010206,C150302,C030204
18801,C030401,C030901,C150405,C150101,C080201,C070101,C150301,C150302,C150401,C030404
18802,C030401,C030901,C150101,C150405,C070101,C150301,C010206,C150302,C150401,C080201
18803,B140103,B200801,B210802,B100504,B380404,B670402,B100301,B100305,B740101,B380303
18804,B100504,B140103,B100501,B010106,B050503,A010401,B100305,B740302,B430101,B900103
18805,C030401,C150405,C030901,C150101,C150301,C070101,C080201,C150302,C010206,C150401
18806,C030401,C030901,C150101,C080201,C070101,C150405,C150302,C010206,C150301,C170206
18807,C030401,C150101,C030901,C150405,C070101,C010206,C150301,C150401,C150302,C080201
18808,C030401,C030901,C150101,C150405,C070101,C010206,C150301,C150302,C080201,C150401
18809,C030401,C030901,C150101,C010206,C070101,C150405,C030204,C080201,C150301,C150302
18810,C150405,C030401,C070101,C030901,C150302,C150301,C150101,C150401,C080201,C070202
18811,C030401,C030901,C150405,C150101,C150301,C080201,C070101,C150302,C010206,C150401
18812,C150405,C150401,C150302,C150103,C150306,C150101,C150301,C110301,C060402,C070101
18813,B140103,B200801,B740101,B140102,B100305,B140101,B210802,B900103,B100504,B430101
18814,C030901,C030401,C150101,C070101,C150405,C010110,C010104,C010206,C030104,C030404
